   No.   File  Line   Col. Cls.  Mthd.  Rep.  Tok.     Text
 41357    57   800    47    57   982     0     111  offset
 41358    57   800    53    57   982     0      66  ,
 41359    57   800    55    57   982     0      36  int
 41360    57   800    59    57   982     0     111  length
 41361    57   800    65    57   982     0      60  )
 41362    57   800    67    57   982     0      63  {
 41363    57   801     9    57   982     0     111  checkBounds
 41364    57   801    20    57   982     0      59  (
 41365    57   801    21    57   982     0     111  offset
 41366    57   801    27    57   982     0      66  ,
 41367    57   801    29    57   982     0     111  length
 41368    57   801    35    57   982     0      66  ,
 41369    57   801    37    57   982     0     111  src.length
 41370    57   801    47    57   982     0      60  )
 41371    57   801    48    57   982     0     102  ;
 41372    57   802     9    57   982     0      31  if
 41373    57   802    12    57   982     0      59  (
 41374    57   802    13    57   982     0     111  length
 41375    57   802    20    57   982     0      89  >
 41376    57   802    22    57   982     0     111  remaining
 41377    57   802    31    57   982     0      59  (
 41378    57   802    32    57   982     0      60  )
 41379    57   802    33    57   982     0      60  )
 41380    57   803    13    57   982     0      20  throw
 41381    57   803    23    57   982     0     111  BufferOverflowException
 41382    57   803    46    57   982     0      59  (
 41383    57   803    47    57   982     0      60  )
 41384    57   803    48    57   982     0     102  ;
 41385    57   804     9    57   982     0      36  int
 41386    57   804    13    57   982     0     111  end
 41387    57   804    17    57   982     0      67  =
 41388    57   804    19    57   982     0     111  offset
 41389    57   804    26    57   982     0      74  +
 41390    57   804    28    57   982     0     111  length
 41391    57   804    34    57   982     0     102  ;
 41392    57   805     9    57   982     0      37  for
 41393    57   805    13    57   982     0      59  (
 41394    57   805    14    57   982     0      36  int
 41395    57   805    18    57   982     0     111  i
 41396    57   805    20    57   982     0      67  =
 41397    57   805    22    57   982     0     111  offset
 41398    57   805    28    57   982     0     102  ;
 41399    57   805    30    57   982     0     111  i
 41400    57   805    32    57   982     0      93  <
 41401    57   805    34    57   982     0     111  end
 41402    57   805    37    57   982     0     102  ;
 41403    57   805    39    57   982     0     111  i
 41404    57   805    40    57   982     0      76  ++
 41405    57   805    42    57   982     0      60  )
 41406    57   806    13    57   982     0     111  this.put
 41407    57   806    21    57   982     0      59  (
 41408    57   806    22    57   982     0     111  src
 41409    57   806    25    57   982     0      61  [
 41410    57   806    26    57   982     0     111  i
 41411    57   806    27    57   982     0      62  ]
 41412    57   806    28    57   982     0      60  )
 41413    57   806    29    57   982     0     102  ;
 41414    57   807     9    57   982     0      19  return
 41415    57   807    16    57   982     0      44  this
 41416    57   807    20    57   982     0     102  ;
 41417    57   808     5    57   982     0      64  }
 41418    57   808     5    57   982     0    2316  ENDMETHOD
 41419    57   808     5    57   983     0    2317  STARTMETHOD
 41420    57   829    18    57   983     0     111  DoubleBuffer
 41421    57   829    31    57   983     0     111  put
 41422    57   829    34    57   983     0      59  (
 41423    57   829    35    57   983     0      32  double
 41424    57   829    41    57   983     0      61  [
 41425    57   829    42    57   983     0      62  ]
 41426    57   829    44    57   983     0     111  src
 41427    57   829    47    57   983     0      60  )
 41428    57   829    49    57   983     0      63  {
 41429    57   830     9    57   983     0      19  return
 41430    57   830    16    57   983     0     111  put
 41431    57   830    19    57   983     0      59  (
 41432    57   830    20    57   983     0     111  src
 41433    57   830    23    57   983     0      66  ,
 41434    57   830    25    57   983     0     112  0
 41435    57   830    26    57   983     0      66  ,
 41436    57   830    28    57   983     0     111  src.length
 41437    57   830    38    57   983     0      60  )
 41438    57   830    39    57   983     0     102  ;
 41439    57   831     5    57   983     0      64  }
 41440    57   831     5    57   983     0    2318  ENDMETHOD
 41441    57   831     5    57   984     0    2319  STARTMETHOD
 41442    57   932    18    57   984     0      39  boolean
 41443    57   932    26    57   984     0     111  hasArray
 41444    57   932    34    57   984     0      59  (
 41445    57   932    35    57   984     0      60  )
 41446    57   932    37    57   984     0      63  {
 41447    57   933     9    57   984     0      19  return
 41448    57   933    16    57   984     0      59  (
 41449    57   933    17    57   984     0     111  hb
 41450    57   933    20    57   984     0      71  !=
 41451    57   933    23    57   984     0      21  null
 41452    57   933    27    57   984     0      60  )
 41453    57   933    29    57   984     0     101  &&
 41454    57   933    32    57   984     0      69  !
 41455    57   933    33    57   984     0     111  isReadOnly
 41456    57   933    43    57   984     0     102  ;
 41457    57   934     5    57   984     0      64  }
 41458    57   934     5    57   984     0    2320  ENDMETHOD
 41459    57   934     5    57   985     0    2321  STARTMETHOD
 41460    57   955    18    57   985     0      32  double
 41461    57   955    24    57   985     0      61  [
 41462    57   955    25    57   985     0      62  ]
 41463    57   955    27    57   985     0     111  array
 41464    57   955    32    57   985     0      59  (
 41465    57   955    33    57   985     0      60  )
 41466    57   955    35    57   985     0      63  {
 41467    57   956     9    57   985     0      31  if
 41468    57   956    12    57   985     0      59  (
 41469    57   956    13    57   985     0     111  hb
 41470    57   956    16    57   985     0      68  ==
 41471    57   956    19    57   985     0      21  null
 41472    57   956    23    57   985     0      60  )
 41473    57   957    13    57   985     0      20  throw
 41474    57   957    23    57   985     0     111  UnsupportedOperationException
 41475    57   957    52    57   985     0      59  (
 41476    57   957    53    57   985     0      60  )
 41477    57   957    54    57   985     0     102  ;
 41478    57   958     9    57   985     0      31  if
 41479    57   958    12    57   985     0      59  (
 41480    57   958    13    57   985     0     111  isReadOnly
 41481    57   958    23    57   985     0      60  )
 41482    57   959    13    57   985     0      20  throw
 41483    57   959    23    57   985     0     111  ReadOnlyBufferException
 41484    57   959    46    57   985     0      59  (
 41485    57   959    47    57   985     0      60  )
 41486    57   959    48    57   985     0     102  ;
 41487    57   960     9    57   985     0      19  return
 41488    57   960    16    57   985     0     111  hb
 41489    57   960    18    57   985     0     102  ;
 41490    57   961     5    57   985     0      64  }
 41491    57   961     5    57   985     0    2322  ENDMETHOD
 41492    57   961     5    57   986     0    2323  STARTMETHOD
 41493    57   983    18    57   986     0      36  int
 41494    57   983    22    57   986     0     111  arrayOffset
 41495    57   983    33    57   986     0      59  (
 41496    57   983    34    57   986     0      60  )
 41497    57   983    36    57   986     0      63  {
 41498    57   984     9    57   986     0      31  if
 41499    57   984    12    57   986     0      59  (
 41500    57   984    13    57   986     0     111  hb
 41501    57   984    16    57   986     0      68  ==
 41502    57   984    19    57   986     0      21  null
 41503    57   984    23    57   986     0      60  )
 41504    57   985    13    57   986     0      20  throw
 41505    57   985    23    57   986     0     111  UnsupportedOperationException
 41506    57   985    52    57   986     0      59  (
 41507    57   985    53    57   986     0      60  )
 41508    57   985    54    57   986     0     102  ;
 41509    57   986     9    57   986     0      31  if
 41510    57   986    12    57   986     0      59  (
 41511    57   986    13    57   986     0     111  isReadOnly
 41512    57   986    23    57   986     0      60  )
 41513    57   987    13    57   986     0      20  throw
 41514    57   987    23    57   986     0     111  ReadOnlyBufferException
 41515    57   987    46    57   986     0      59  (
 41516    57   987    47    57   986     0      60  )
 41517    57   987    48    57   986     0     102  ;
 41518    57   988     9    57   986     0      19  return
 41519    57   988    16    57   986     0     111  offset
 41520    57   988    22    57   986     0     102  ;
 41521    57   989     5    57   986     0      64  }
 41522    57   989     5    57   986     0    2324  ENDMETHOD
 41523    57  1030    21    57    -1     0     111  DoubleBuffer
 41524    57  1030    34    57    -1     0     111  compact
 41525    57  1030    41    57    -1     0      59  (
 41526    57  1030    42    57    -1     0      60  )
 41527    57  1030    43    57    -1     0     102  ;
 41528    57  1037    21    57    -1     0      39  boolean
 41529    57  1037    29    57    -1     0     111  isDirect
 41530    57  1037    37    57    -1     0      59  (
 41531    57  1037    38    57    -1     0      60  )
 41532    57  1037    39    57    -1     0     102  ;
 41533    57  1037    39    57   987     0    2325  STARTMETHOD
 41534    57  1046    12    57   987     0     111  String
 41535    57  1046    19    57   987     0     111  toString
 41536    57  1046    27    57   987     0      59  (
 41537    57  1046    28    57   987     0      60  )
 41538    57  1046    30    57   987     0      63  {
 41539    57  1047     9    57   987     0     111  StringBuffer
 41540    57  1047    22    57   987     0     111  sb
 41541    57  1047    25    57   987     0      67  =
 41542    57  1047    31    57   987     0     111  StringBuffer
 41543    57  1047    43    57   987     0      59  (
 41544    57  1047    44    57   987     0      60  )
 41545    57  1047    45    57   987     0     102  ;
 41546    57  1048     9    57   987     0     111  sb.append
 41547    57  1048    18    57   987     0      59  (
 41548    57  1048    19    57   987     0     111  getClass
 41549    57  1048    27    57   987     0      59  (
 41550    57  1048    28    57   987     0      60  )
 41551    57  1048    29    57   987     0      54  .
 41552    57  1048    30    57   987     0     111  getName
 41553    57  1048    37    57   987     0      59  (
 41554    57  1048    38    57   987     0      60  )
 41555    57  1048    39    57   987     0      60  )
 41556    57  1048    40    57   987     0     102  ;
 41557    57  1049     9    57   987     0     111  sb.append
 41558    57  1049    18    57   987     0      59  (
 41559    57  1049    19    57   987     0     107  "[pos="
 41560    57  1049    26    57   987     0      60  )
 41561    57  1049    27    57   987     0     102  ;
 41562    57  1050     9    57   987     0     111  sb.append
 41563    57  1050    18    57   987     0      59  (
 41564    57  1050    19    57   987     0     111  position
 41565    57  1050    27    57   987     0      59  (
 41566    57  1050    28    57   987     0      60  )
 41567    57  1050    29    57   987     0      60  )
 41568    57  1050    30    57   987     0     102  ;
 41569    57  1051     9    57   987     0     111  sb.append
 41570    57  1051    18    57   987     0      59  (
 41571    57  1051    19    57   987     0     107  " lim="
 41572    57  1051    26    57   987     0      60  )
 41573    57  1051    27    57   987     0     102  ;
 41574    57  1052     9    57   987     0     111  sb.append
 41575    57  1052    18    57   987     0      59  (
 41576    57  1052    19    57   987     0     111  limit
 41577    57  1052    24    57   987     0      59  (
 41578    57  1052    25    57   987     0      60  )
 41579    57  1052    26    57   987     0      60  )
 41580    57  1052    27    57   987     0     102  ;
 41581    57  1053     9    57   987     0     111  sb.append
 41582    57  1053    18    57   987     0      59  (
 41583    57  1053    19    57   987     0     107  " cap="
 41584    57  1053    26    57   987     0      60  )
 41585    57  1053    27    57   987     0     102  ;
 41586    57  1054     9    57   987     0     111  sb.append
 41587    57  1054    18    57   987     0      59  (
 41588    57  1054    19    57   987     0     111  capacity
 41589    57  1054    27    57   987     0      59  (
 41590    57  1054    28    57   987     0      60  )
 41591    57  1054    29    57   987     0      60  )
 41592    57  1054    30    57   987     0     102  ;
 41593    57  1055     9    57   987     0     111  sb.append
 41594    57  1055    18    57   987     0      59  (
 41595    57  1055    19    57   987     0     107  "]"
 41596    57  1055    22    57   987     0      60  )
 41597    57  1055    23    57   987     0     102  ;
 41598    57  1056     9    57   987     0      19  return
 41599    57  1056    16    57   987     0     111  sb.toString
 41600    57  1056    27    57   987     0      59  (
 41601    57  1056    28    57   987     0      60  )
 41602    57  1056    29    57   987     0     102  ;
 41603    57  1057     5    57   987     0      64  }
 41604    57  1057     5    57   987     0    2326  ENDMETHOD
 41605    57  1057     5    57   988     0    2327  STARTMETHOD
 41606    57  1077    12    57   988     0      36  int
 41607    57  1077    16    57   988     0     111  hashCode
 41608    57  1077    24    57   988     0      59  (
 41609    57  1077    25    57   988     0      60  )
 41610    57  1077    27    57   988     0      63  {
 41611    57  1078     9    57   988     0      36  int
 41612    57  1078    13    57   988     0     111  h
 41613    57  1078    15    57   988     0      67  =
 41614    57  1078    17    57   988     0     112  1
 41615    57  1078    18    57   988     0     102  ;
 41616    57  1079     9    57   988     0      36  int
 41617    57  1079    13    57   988     0     111  p
 41618    57  1079    15    57   988     0      67  =
 41619    57  1079    17    57   988     0     111  position
 41620    57  1079    25    57   988     0      59  (
 41621    57  1079    26    57   988     0      60  )
 41622    57  1079    27    57   988     0     102  ;
 41623    57  1080     9    57   988     0      37  for
 41624    57  1080    13    57   988     0      59  (
 41625    57  1080    14    57   988     0      36  int
 41626    57  1080    18    57   988     0     111  i
 41627    57  1080    20    57   988     0      67  =
 41628    57  1080    22    57   988     0     111  limit
 41629    57  1080    27    57   988     0      59  (
 41630    57  1080    28    57   988     0      60  )
 41631    57  1080    30    57   988     0      77  -
 41632    57  1080    32    57   988     0     112  1
 41633    57  1080    33    57   988     0     102  ;
 41634    57  1080    35    57   988     0     111  i
 41635    57  1080    37    57   988     0      88  >=
 41636    57  1080    40    57   988     0     111  p
 41637    57  1080    41    57   988     0     102  ;
 41638    57  1080    43    57   988     0     111  i
 41639    57  1080    44    57   988     0      79  --
 41640    57  1080    46    57   988     0      60  )
 41641    57  1081    13    57   988     0     111  h
 41642    57  1081    15    57   988     0      67  =
 41643    57  1081    17    57   988     0     112  31
 41644    57  1081    20    57   988     0      80  *
 41645    57  1081    22    57   988     0     111  h
 41646    57  1081    24    57   988     0      74  +
 41647    57  1081    26    57   988     0      59  (
 41648    57  1081    27    57   988     0      36  int
 41649    57  1081    30    57   988     0      60  )
 41650    57  1081    31    57   988     0     111  get
 41651    57  1081    34    57   988     0      59  (
 41652    57  1081    35    57   988     0     111  i
 41653    57  1081    36    57   988     0      60  )
 41654    57  1081    37    57   988     0     102  ;
 41655    57  1082     9    57   988     0      19  return
 41656    57  1082    16    57   988     0     111  h
 41657    57  1082    17    57   988     0     102  ;
 41658    57  1083     5    57   988     0      64  }
 41659    57  1083     5    57   988     0    2328  ENDMETHOD
 41660    57  1083     5    57   989     0    2329  STARTMETHOD
 41661    57  1110    12    57   989     0      39  boolean
 41662    57  1110    20    57   989     0     111  equals
 41663    57  1110    26    57   989     0      59  (
 41664    57  1110    27    57   989     0     111  Object
 41665    57  1110    34    57   989     0     111  ob
 41666    57  1110    36    57   989     0      60  )
 41667    57  1110    38    57   989     0      63  {
 41668    57  1111     9    57   989     0      31  if
 41669    57  1111    12    57   989     0      59  (
 41670    57  1111    13    57   989     0      44  this
 41671    57  1111    18    57   989     0      68  ==
 41672    57  1111    21    57   989     0     111  ob
 41673    57  1111    23    57   989     0      60  )
 41674    57  1112    13    57   989     0      19  return
 41675    57  1112    20    57   989     0      52  true
 41676    57  1112    24    57   989     0     102  ;
 41677    57  1113     9    57   989     0      31  if
 41678    57  1113    12    57   989     0      59  (
 41679    57  1113    13    57   989     0      69  !
 41680    57  1113    14    57   989     0      59  (
 41681    57  1113    15    57   989     0     111  ob
 41682    57  1113    29    57   989     0     111  DoubleBuffer
 41683    57  1113    41    57   989     0      60  )
 41684    57  1113    42    57   989     0      60  )
 41685    57  1114    13    57   989     0      19  return
 41686    57  1114    20    57   989     0      43  false
 41687    57  1114    25    57   989     0     102  ;
 41688    57  1115     9    57   989     0     111  DoubleBuffer
 41689    57  1115    22    57   989     0     111  that
 41690    57  1115    27    57   989     0      67  =
 41691    57  1115    29    57   989     0      59  (
 41692    57  1115    30    57   989     0     111  DoubleBuffer
 41693    57  1115    42    57   989     0      60  )
 41694    57  1115    43    57   989     0     111  ob
 41695    57  1115    45    57   989     0     102  ;
 41696    57  1116     9    57   989     0      31  if
 41697    57  1116    12    57   989     0      59  (
 41698    57  1116    13    57   989     0     111  this.remaining
 41699    57  1116    27    57   989     0      59  (
 41700    57  1116    28    57   989     0      60  )
 41701    57  1116    30    57   989     0      71  !=
 41702    57  1116    33    57   989     0     111  that.remaining
 41703    57  1116    47    57   989     0      59  (
 41704    57  1116    48    57   989     0      60  )
 41705    57  1116    49    57   989     0      60  )
 41706    57  1117    13    57   989     0      19  return
 41707    57  1117    20    57   989     0      43  false
 41708    57  1117    25    57   989     0     102  ;
 41709    57  1118     9    57   989     0      36  int
 41710    57  1118    13    57   989     0     111  p
 41711    57  1118    15    57   989     0      67  =
 41712    57  1118    17    57   989     0     111  this.position
 41713    57  1118    30    57   989     0      59  (
 41714    57  1118    31    57   989     0      60  )
 41715    57  1118    32    57   989     0     102  ;
 41716    57  1119     9    57   989     0      37  for
 41717    57  1119    13    57   989     0      59  (
 41718    57  1119    14    57   989     0      36  int
 41719    57  1119    18    57   989     0     111  i
 41720    57  1119    20    57   989     0      67  =
 41721    57  1119    22    57   989     0     111  this.limit
 41722    57  1119    32    57   989     0      59  (
 41723    57  1119    33    57   989     0      60  )
 41724    57  1119    35    57   989     0      77  -
 41725    57  1119    37    57   989     0     112  1
 41726    57  1119    38    57   989     0      66  ,
 41727    57  1119    40    57   989     0     111  j
 41728    57  1119    42    57   989     0      67  =
 41729    57  1119    44    57   989     0     111  that.limit
 41730    57  1119    54    57   989     0      59  (
 41731    57  1119    55    57   989     0      60  )
 41732    57  1119    57    57   989     0      77  -
 41733    57  1119    59    57   989     0     112  1
 41734    57  1119    60    57   989     0     102  ;
 41735    57  1119    62    57   989     0     111  i
 41736    57  1119    64    57   989     0      88  >=
 41737    57  1119    67    57   989     0     111  p
 41738    57  1119    68    57   989     0     102  ;
 41739    57  1119    70    57   989     0     111  i
 41740    57  1119    71    57   989     0      79  --
 41741    57  1119    73    57   989     0      66  ,
 41742    57  1119    75    57   989     0     111  j
 41743    57  1119    76    57   989     0      79  --
 41744    57  1119    78    57   989     0      60  )
 41745    57  1119    80    57   989     0      63  {
 41746    57  1120    13    57   989     1      32  double
 41747    57  1120    20    57   989     1     111  v1
 41748    57  1120    23    57   989     1      67  =
 41749    57  1120    25    57   989     1     111  this.get
 41750    57  1120    33    57   989     1      59  (
 41751    57  1120    34    57   989     1     111  i
 41752    57  1120    35    57   989     1      60  )
 41753    57  1120    36    57   989     1     102  ;
 41754    57  1121    13    57   989     1      32  double
 41755    57  1121    20    57   989     1     111  v2
 41756    57  1121    23    57   989     1      67  =
 41757    57  1121    25    57   989     1     111  that.get
 41758    57  1121    33    57   989     1      59  (
 41759    57  1121    34    57   989     1     111  j
 41760    57  1121    35    57   989     1      60  )
 41761    57  1121    36    57   989     1     102  ;
 41762    57  1122    13    57   989     0      31  if
 41763    57  1122    16    57   989     0      59  (
 41764    57  1122    17    57   989     0     111  v1
 41765    57  1122    20    57   989     0      71  !=
 41766    57  1122    23    57   989     0     111  v2
 41767    57  1122    25    57   989     0      60  )
 41768    57  1122    27    57   989     0      63  {
 41769    57  1123    17    57   989     0      31  if
 41770    57  1123    20    57   989     0      59  (
 41771    57  1123    21    57   989     0      59  (
 41772    57  1123    22    57   989     0     111  v1
 41773    57  1123    25    57   989     0      71  !=
 41774    57  1123    28    57   989     0     111  v1
 41775    57  1123    30    57   989     0      60  )
 41776    57  1123    32    57   989     0     101  &&
 41777    57  1123    35    57   989     0      59  (
 41778    57  1123    36    57   989     0     111  v2
 41779    57  1123    39    57   989     0      71  !=
 41780    57  1123    42    57   989     0     111  v2
 41781    57  1123    44    57   989     0      60  )
 41782    57  1123    45    57   989     0      60  )
 41783    57  1124    21    57   989     0      46  continue
 41784    57  1124    29    57   989     0     102  ;
 41785    57  1125    17    57   989     0      19  return
 41786    57  1125    24    57   989     0      43  false
 41787    57  1125    29    57   989     0     102  ;
 41788    57  1126    13    57   989     1      64  }
 41789    57  1127     9    57   989     1      64  }
 41790    57  1128     9    57   989     0      19  return
 41791    57  1128    16    57   989     0      52  true
 41792    57  1128    20    57   989     0     102  ;
 41793    57  1129     5    57   989     0      64  }
 41794    57  1129     5    57   989     0    2330  ENDMETHOD
 41795    57  1129     5    57   990     0    2331  STARTMETHOD
 41796    57  1143    12    57   990     0      36  int
 41797    57  1143    16    57   990     0     111  compareTo
 41798    57  1143    25    57   990     0      59  (
 41799    57  1143    26    57   990     0     111  DoubleBuffer
 41800    57  1143    39    57   990     0     111  that
 41801    57  1143    43    57   990     0      60  )
 41802    57  1143    45    57   990     0      63  {
 41803    57  1144     9    57   990     0      36  int
 41804    57  1144    13    57   990     0     111  n
 41805    57  1144    15    57   990     0      67  =
 41806    57  1144    17    57   990     0     111  this.position
 41807    57  1144    30    57   990     0      59  (
 41808    57  1144    31    57   990     0      60  )
 41809    57  1144    33    57   990     0      74  +
 41810    57  1144    35    57   990     0     111  Math.min
 41811    57  1144    43    57   990     0      59  (
 41812    57  1144    44    57   990     0     111  this.remaining
 41813    57  1144    58    57   990     0      59  (
 41814    57  1144    59    57   990     0      60  )
 41815    57  1144    60    57   990     0      66  ,
 41816    57  1144    62    57   990     0     111  that.remaining
 41817    57  1144    76    57   990     0      59  (
 41818    57  1144    77    57   990     0      60  )
 41819    57  1144    78    57   990     0      60  )
 41820    57  1144    79    57   990     0     102  ;
 41821    57  1145     9    57   990     0      37  for
 41822    57  1145    13    57   990     0      59  (
 41823    57  1145    14    57   990     0      36  int
 41824    57  1145    18    57   990     0     111  i
 41825    57  1145    20    57   990     0      67  =
 41826    57  1145    22    57   990     0     111  this.position
 41827    57  1145    35    57   990     0      59  (
 41828    57  1145    36    57   990     0      60  )
 41829    57  1145    37    57   990     0      66  ,
 41830    57  1145    39    57   990     0     111  j
 41831    57  1145    41    57   990     0      67  =
 41832    57  1145    43    57   990     0     111  that.position
 41833    57  1145    56    57   990     0      59  (
 41834    57  1145    57    57   990     0      60  )
 41835    57  1145    58    57   990     0     102  ;
 41836    57  1145    60    57   990     0     111  i
 41837    57  1145    62    57   990     0      93  <
 41838    57  1145    64    57   990     0     111  n
 41839    57  1145    65    57   990     0     102  ;
 41840    57  1145    67    57   990     0     111  i
 41841    57  1145    68    57   990     0      76  ++
 41842    57  1145    70    57   990     0      66  ,
 41843    57  1145    72    57   990     0     111  j
 41844    57  1145    73    57   990     0      76  ++
 41845    57  1145    75    57   990     0      60  )
 41846    57  1145    77    57   990     0      63  {
 41847    57  1146    13    57   990     1      32  double
 41848    57  1146    20    57   990     1     111  v1
 41849    57  1146    23    57   990     1      67  =
 41850    57  1146    25    57   990     1     111  this.get
 41851    57  1146    33    57   990     1      59  (
 41852    57  1146    34    57   990     1     111  i
 41853    57  1146    35    57   990     1      60  )
 41854    57  1146    36    57   990     1     102  ;
 41855    57  1147    13    57   990     1      32  double
 41856    57  1147    20    57   990     1     111  v2
 41857    57  1147    23    57   990     1      67  =
 41858    57  1147    25    57   990     1     111  that.get
 41859    57  1147    33    57   990     1      59  (
 41860    57  1147    34    57   990     1     111  j
 41861    57  1147    35    57   990     1      60  )
 41862    57  1147    36    57   990     1     102  ;
 41863    57  1148    13    57   990     0      31  if
 41864    57  1148    16    57   990     0      59  (
 41865    57  1148    17    57   990     0     111  v1
 41866    57  1148    20    57   990     0      68  ==
 41867    57  1148    23    57   990     0     111  v2
 41868    57  1148    25    57   990     0      60  )
 41869    57  1149    17    57   990     0      46  continue
 41870    57  1149    25    57   990     0     102  ;
 41871    57  1150    13    57   990     0      31  if
 41872    57  1150    16    57   990     0      59  (
 41873    57  1150    17    57   990     0      59  (
 41874    57  1150    18    57   990     0     111  v1
 41875    57  1150    21    57   990     0      71  !=
 41876    57  1150    24    57   990     0     111  v1
 41877    57  1150    26    57   990     0      60  )
 41878    57  1150    28    57   990     0     101  &&
 41879    57  1150    31    57   990     0      59  (
 41880    57  1150    32    57   990     0     111  v2
 41881    57  1150    35    57   990     0      71  !=
 41882    57  1150    38    57   990     0     111  v2
 41883    57  1150    40    57   990     0      60  )
 41884    57  1150    41    57   990     0      60  )
 41885    57  1151    17    57   990     0      46  continue
 41886    57  1151    25    57   990     0     102  ;
 41887    57  1152    13    57   990     0      31  if
 41888    57  1152    16    57   990     0      59  (
 41889    57  1152    17    57   990     0     111  v1
 41890    57  1152    20    57   990     0      93  <
 41891    57  1152    22    57   990     0     111  v2
 41892    57  1152    24    57   990     0      60  )
 41893    57  1153    17    57   990     0      19  return
 41894    57  1153    24    57   990     0      77  -
 41895    57  1153    25    57   990     0     112  1
 41896    57  1153    26    57   990     0     102  ;
 41897    57  1154    13    57   990     0      19  return
 41898    57  1154    20    57   990     0      74  +
 41899    57  1154    21    57   990     0     112  1
 41900    57  1154    22    57   990     0     102  ;
 41901    57  1155     9    57   990     0      64  }
 41902    57  1156     9    57   990     0      19  return
 41903    57  1156    16    57   990     0     111  this.remaining
 41904    57  1156    30    57   990     0      59  (
 41905    57  1156    31    57   990     0      60  )
 41906    57  1156    33    57   990     0      77  -
 41907    57  1156    35    57   990     0     111  that.remaining
 41908    57  1156    49    57   990     0      59  (
 41909    57  1156    50    57   990     0      60  )
 41910    57  1156    51    57   990     0     102  ;
 41911    57  1157     5    57   990     0      64  }
 41912    57  1157     5    57   990     0    2332  ENDMETHOD
 41913    57  1372    21    57    -1     0     111  ByteOrder
 41914    57  1372    31    57    -1     0     111  order
 41915    57  1372    36    57    -1     0      59  (
 41916    57  1372    37    57    -1     0      60  )
 41917    57  1372    38    57    -1     0     102  ;
 41918    57  1426     1    57    -1     0      64  }
 41919    57  1426     1    57    -1     1    2333  ENDCLASS
 41920    57  1426     1    -1    -1     1    2334  ENDFILE C:\Users\RA\javasrc\java\nio\DoubleBuffer.java
 41921    58     1     1    -1    -1     1    2335  STARTFILE C:\Users\RA\javasrc\java\nio\FloatBuffer.java
 41922    58     2     9    -1    -1     0     111  java.nio
 41923    58     2    17    -1    -1     0     102  ;
 41924    58   231    17    58    -1     0    2336  STARTCLASS
 41925    58   231    17    58    -1     0      24  class
 41926    58   231    23    58    -1     0     111  FloatBuffer
 41927    58   232     5    58    -1     0      38  extends
 41928    58   232    13    58    -1     0     111  Buffer
 41929    58   233     5    58    -1     0      17  implements
 41930    58   233    16    58    -1     0     111  Comparable
 41931    58   233    26    58    -1     0      93  <
 41932    58   233    27    58    -1     0     111  FloatBuffer
 41933    58   233    38    58    -1     0      89  >
 41934    58   234     1    58    -1     0      63  {
 41935    58   240    16    58    -1     0      61  [
 41936    58   240    17    58    -1     0      62  ]
 41937    58   240    19    58    -1     0     111  hb
 41938    58   240    21    58    -1     0     102  ;
 41939    58   241    11    58    -1     0      36  int
 41940    58   241    15    58    -1     0     111  offset
 41941    58   241    21    58    -1     0     102  ;
 41942    58   242     5    58    -1     0      39  boolean
 41943    58   242    13    58    -1     0     111  isReadOnly
 41944    58   242    23    58    -1     0     102  ;
 41945    58   242    23    58   991     0    2337  STARTMETHOD
 41946    58   247     5    58   991     0     111  FloatBuffer
 41947    58   247    16    58   991     0      59  (
 41948    58   247    17    58   991     0      36  int
 41949    58   247    21    58   991     0     111  mark
 41950    58   247    25    58   991     0      66  ,
 41951    58   247    27    58   991     0      36  int
 41952    58   247    31    58   991     0     111  pos
 41953    58   247    34    58   991     0      66  ,
 41954    58   247    36    58   991     0      36  int
 41955    58   247    40    58   991     0     111  lim
 41956    58   247    43    58   991     0      66  ,
 41957    58   247    45    58   991     0      36  int
 41958    58   247    49    58   991     0     111  cap
 41959    58   247    52    58   991     0      66  ,
 41960    58   248    23    58   991     0      61  [
 41961    58   248    24    58   991     0      62  ]
 41962    58   248    26    58   991     0     111  hb
 41963    58   248    28    58   991     0      66  ,
 41964    58   248    30    58   991     0      36  int
 41965    58   248    34    58   991     0     111  offset
 41966    58   248    40    58   991     0      60  )
 41967    58   249     5    58   991     0      63  {
 41968    58   250     9    58   991     0      27  super
 41969    58   250    14    58   991     0      59  (
 41970    58   250    15    58   991     0     111  mark
 41971    58   250    19    58   991     0      66  ,
 41972    58   250    21    58   991     0     111  pos
 41973    58   250    24    58   991     0      66  ,
 41974    58   250    26    58   991     0     111  lim
 41975    58   250    29    58   991     0      66  ,
 41976    58   250    31    58   991     0     111  cap
 41977    58   250    34    58   991     0      60  )
 41978    58   250    35    58   991     0     102  ;
 41979    58   251     9    58   991     1     111  this.hb
 41980    58   251    17    58   991     1      67  =
 41981    58   251    19    58   991     1     111  hb
 41982    58   251    21    58   991     1     102  ;
 41983    58   252     9    58   991     1     111  this.offset
 41984    58   252    21    58   991     1      67  =
 41985    58   252    23    58   991     1     111  offset
 41986    58   252    29    58   991     1     102  ;
 41987    58   253     5    58   991     0      64  }
 41988    58   253     5    58   991     0    2338  ENDMETHOD
 41989    58   253     5    58   992     0    2339  STARTMETHOD
 41990    58   257     5    58   992     0     111  FloatBuffer
 41991    58   257    16    58   992     0      59  (
 41992    58   257    17    58   992     0      36  int
 41993    58   257    21    58   992     0     111  mark
 41994    58   257    25    58   992     0      66  ,
 41995    58   257    27    58   992     0      36  int
 41996    58   257    31    58   992     0     111  pos
